"stage","time2","time1","temp2","transfer","temp1","province","generation","block","time2d","time2.orig","group_index","nobs"
"L6",6.625,31.75,20,TRUE,5,"ON","F1",195,4.625,5.625,2,1
"L6",7.625,31.83333,20,TRUE,5,"ON","F1",195,5.625,6.625,9,1
"L6",8.625,31.75,20,TRUE,5,"ON","F1",195,6.625,7.625,9,1
"L6",8.625,31.83333,20,TRUE,5,"ON","F1",195,6.625,7.625,5,1
"L6",6.625,31.75,20,TRUE,5,"ON","F1",195,4.625,5.625,1,1
"L6",7.625,31.75,20,TRUE,5,"ON","F1",195,5.625,6.625,6,1
"L6",5.625,31.75,20,TRUE,5,"ON","F1",195,3.625,4.625,10,1
"L6",7.625,31.75,20,TRUE,5,"ON","F1",195,5.625,6.625,8,1
"L6",10.625,31.75,20,TRUE,5,"ON","F1",195,8.625,9.625,7,1
"L6",15.58333,31.75,20,TRUE,5,"ON","F1",195,13.58333,14.58333,3,1
"L6",8.625,31.83333,20,TRUE,5,"ON","F1",195,6.625,7.625,5,1
"L6",10.625,31.75,20,TRUE,5,"ON","F1",195,8.625,9.625,3,1
"L6",12.625,31.75,20,TRUE,5,"ON","F1",195,10.625,11.625,1,1
"L6",9.583333,31.875,20,TRUE,5,"ON","F1",195,7.583333,8.583333,2,1
"L6",7.583333,31.75,20,TRUE,5,"ON","F1",195,5.583333,6.583333,9,1
"L6",8.625,31.83333,20,TRUE,5,"ON","F1",195,6.625,7.625,7,1
"L6",13.625,31.95833,20,TRUE,5,"ON","F1",195,11.625,12.625,2,1
"L6",8.625,31.75,20,TRUE,5,"ON","F1",195,6.625,7.625,2,1
"L6",8.625,31.75,20,TRUE,5,"ON","F1",195,6.625,7.625,6,1
"L6",8.583333,31.75,20,TRUE,5,"ON","F1",195,6.583333,7.583333,6,1
"L6",9.625,31.83333,20,TRUE,5,"ON","F1",195,7.625,8.625,8,1
"L6",7.625,31.95833,20,TRUE,5,"ON","F1",195,5.625,6.625,4,1
"L6",10.625,31.91667,20,TRUE,5,"ON","F1",195,8.625,9.625,10,1
"L6",11.625,31.75,20,TRUE,5,"ON","F1",195,9.625,10.625,6,1
"L6",16.625,31.75,20,TRUE,5,"ON","F1",195,14.625,15.625,8,1
"L6",8.583333,31.75,20,TRUE,5,"ON","F1",195,6.583333,7.583333,4,1
"L6",6.625,31.75,20,TRUE,5,"ON","F1",195,4.625,5.625,6,1
"L6",17.625,31.75,20,TRUE,5,"ON","F1",195,15.625,16.625,6,1
"L6",7.625,31.75,20,TRUE,5,"ON","F1",195,5.625,6.625,10,1
"L6",7.625,31.75,20,TRUE,5,"ON","F1",195,5.625,6.625,8,1
"L6",18.625,31.91667,20,TRUE,5,"ON","F1",195,16.625,17.625,2,1
"L6",10.58333,31.75,20,TRUE,5,"ON","F1",195,8.583333,9.583333,2,1
"L6",7.625,31.83333,20,TRUE,5,"ON","F1",195,5.625,6.625,4,1
"L6",8.625,31.75,20,TRUE,5,"ON","F1",195,6.625,7.625,9,1
"L6",7.625,31.95833,20,TRUE,5,"ON","F1",195,5.625,6.625,1,1
"L6",8.625,31.75,20,TRUE,5,"ON","F1",195,6.625,7.625,7,1
"L6",7.583333,31.75,20,TRUE,5,"ON","F1",195,5.583333,6.583333,6,1
"L6",9.583333,31.75,20,TRUE,5,"ON","F1",195,7.583333,8.583333,1,1
"L6",7.625,31.75,20,TRUE,5,"ON","F1",195,5.625,6.625,5,1
"L6",9.583333,31.75,20,TRUE,5,"ON","F1",195,7.583333,8.583333,6,1
"L6",11.625,31.75,20,TRUE,5,"ON","F1",195,9.625,10.625,7,1
"L6",9.625,31.75,20,TRUE,5,"ON","F1",195,7.625,8.625,5,1
"L6",7.625,31.70833,20,TRUE,5,"ON","F1",195,5.625,6.625,7,1
"L6",9.625,31.875,20,TRUE,5,"ON","F1",195,7.625,8.625,10,1
"L6",7.625,31.75,20,TRUE,5,"ON","F1",195,5.625,6.625,7,1
"L6",6.625,31.75,20,TRUE,5,"ON","F1",195,4.625,5.625,5,1
"L6",11.625,31.75,20,TRUE,5,"ON","F1",195,9.625,10.625,4,1
"L6",7.625,31.75,20,TRUE,5,"ON","F1",195,5.625,6.625,4,1
"L6",8.625,31.75,20,TRUE,5,"ON","F1",195,6.625,7.625,3,1
"L6",12.625,31.83333,20,TRUE,5,"ON","F1",195,10.625,11.625,10,1
"L6",10.625,31.83333,20,TRUE,5,"ON","F1",195,8.625,9.625,7,1
"L6",7.583333,31.75,20,TRUE,5,"ON","F1",195,5.583333,6.583333,1,1
"L6",8.625,31.75,20,TRUE,5,"ON","F1",195,6.625,7.625,5,1
"L6",9.583333,31.75,20,TRUE,5,"ON","F1",195,7.583333,8.583333,8,1
"L6",6.625,31.75,20,TRUE,5,"ON","F1",195,4.625,5.625,3,1
"L6",8.625,31.75,20,TRUE,5,"ON","F1",195,6.625,7.625,4,1
"L6",6.625,31.75,20,TRUE,5,"ON","F1",195,4.625,5.625,3,1
"L6",7.583333,31.75,20,TRUE,5,"ON","F1",195,5.583333,6.583333,1,1
"L6",8.625,31.75,20,TRUE,5,"ON","F1",195,6.625,7.625,4,1
"L6",6.625,31.75,20,TRUE,5,"ON","F1",195,4.625,5.625,1,1
"L6",6.625,31.75,20,TRUE,5,"ON","F1",195,4.625,5.625,10,1
"L6",7.625,31.75,20,TRUE,5,"ON","F1",195,5.625,6.625,5,1
"L6",8.625,31.75,20,TRUE,5,"ON","F1",195,6.625,7.625,1,1
"L6",6.625,31.70833,20,TRUE,5,"ON","F1",195,4.625,5.625,9,1
"L6",8.583333,31.75,20,TRUE,5,"ON","F1",195,6.583333,7.583333,3,1
"L6",7.625,31.83333,20,TRUE,5,"ON","F1",195,5.625,6.625,10,1
"L6",7.625,31.95833,20,TRUE,5,"ON","F1",195,5.625,6.625,8,1
"L6",8.625,31.75,20,TRUE,5,"ON","F1",195,6.625,7.625,2,1
"L6",8.583333,31.75,20,TRUE,5,"ON","F1",195,6.583333,7.583333,4,1
"L6",8.583333,31.875,20,TRUE,5,"ON","F1",195,6.583333,7.583333,9,1
"L2",6.166667,3.791667,20,TRUE,10,"ON","F1",161,5.166667,6.166667,2,1
"L2",6.166667,3.791667,20,TRUE,10,"ON","F1",161,5.166667,6.166667,7,1
"L2",5.166667,3.791667,20,TRUE,10,"ON","F1",161,4.166667,5.166667,4,1
"L2",5.166667,3.791667,20,TRUE,10,"ON","F1",161,4.166667,5.166667,3,1
"L2",5.166667,3.791667,20,TRUE,10,"ON","F1",161,4.166667,5.166667,8,1
"L2",4,3.791667,20,TRUE,10,"ON","F1",161,3,4,5,1
"L2",6.166667,3.791667,20,TRUE,10,"ON","F1",161,5.166667,6.166667,2,1
"L2",7.041667,3.791667,20,TRUE,10,"ON","F1",161,6.041667,7.041667,7,1
"L2",6.166667,3.791667,20,TRUE,10,"ON","F1",161,5.166667,6.166667,3,1
"L2",10.25,3.791667,20,TRUE,10,"ON","F1",161,9.25,10.25,3,1
"L2",4,3.791667,20,TRUE,10,"ON","F1",161,3,4,6,1
"L2",10.25,3.791667,20,TRUE,10,"ON","F1",161,9.25,10.25,1,1
"L2",6.166667,3.791667,20,TRUE,10,"ON","F1",161,5.166667,6.166667,7,1
"L2",4,3.791667,20,TRUE,10,"ON","F1",161,3,4,3,1
"L2",6.166667,3.791667,20,TRUE,10,"ON","F1",161,5.166667,6.166667,6,1
"L2",6.166667,3.791667,20,TRUE,10,"ON","F1",161,5.166667,6.166667,7,1
"L2",7.041667,3.791667,20,TRUE,10,"ON","F1",161,6.041667,7.041667,1,1
"L2",6.166667,3.791667,20,TRUE,10,"ON","F1",161,5.166667,6.166667,3,1
"L2",8.041667,3.791667,20,TRUE,10,"ON","F1",161,7.041667,8.041667,10,1
"L2",5.166667,3.791667,20,TRUE,10,"ON","F1",161,4.166667,5.166667,5,1
"L2",5.166667,3.791667,20,TRUE,10,"ON","F1",161,4.166667,5.166667,6,1
"L2",5.166667,3.791667,20,TRUE,10,"ON","F1",161,4.166667,5.166667,2,1
"L2",5.166667,3.791667,20,TRUE,10,"ON","F1",161,4.166667,5.166667,8,1
"L2",5.166667,3.791667,20,TRUE,10,"ON","F1",161,4.166667,5.166667,9,1
"L2",6.166667,3.791667,20,TRUE,10,"ON","F1",161,5.166667,6.166667,8,1
"L2",7.041667,3.791667,20,TRUE,10,"ON","F1",161,6.041667,7.041667,9,1
"L2",6.166667,3.791667,20,TRUE,10,"ON","F1",161,5.166667,6.166667,4,1
"L2",6.166667,3.791667,20,TRUE,10,"ON","F1",161,5.166667,6.166667,8,1
"L2",5.166667,3.791667,20,TRUE,10,"ON","F1",161,4.166667,5.166667,8,1
"L2",6.166667,3.791667,20,TRUE,10,"ON","F1",161,5.166667,6.166667,6,1
"L2",6.166667,3.791667,20,TRUE,10,"ON","F1",161,5.166667,6.166667,1,1
"L2",4,3.791667,20,TRUE,10,"ON","F1",161,3,4,5,1
"L2",6.166667,3.791667,20,TRUE,10,"ON","F1",161,5.166667,6.166667,6,1
"L2",5.166667,3.791667,20,TRUE,10,"ON","F1",161,4.166667,5.166667,3,1
"L2",5.166667,3.791667,20,TRUE,10,"ON","F1",161,4.166667,5.166667,1,1
"L2",5.166667,3.791667,20,TRUE,10,"ON","F1",161,4.166667,5.166667,10,1
"L2",15.125,3.791667,20,TRUE,10,"ON","F1",161,14.125,15.125,10,1
"L2",6.166667,3.791667,20,TRUE,10,"ON","F1",161,5.166667,6.166667,4,1
"L2",5.166667,3.791667,20,TRUE,10,"ON","F1",161,4.166667,5.166667,6,1
"L2",4,3.791667,20,TRUE,10,"ON","F1",161,3,4,6,1
"L2",7.041667,3.791667,20,TRUE,10,"ON","F1",161,6.041667,7.041667,10,1
"L2",7.041667,3.791667,20,TRUE,10,"ON","F1",161,6.041667,7.041667,1,1
"L2",6.166667,3.791667,20,TRUE,10,"ON","F1",161,5.166667,6.166667,10,1
"L2",6.166667,3.791667,20,TRUE,10,"ON","F1",161,5.166667,6.166667,9,1
"L2",6.166667,3.791667,20,TRUE,10,"ON","F1",161,5.166667,6.166667,6,1
"L2",6.166667,3.791667,20,TRUE,10,"ON","F1",161,5.166667,6.166667,9,1
"L2",5.166667,3.791667,20,TRUE,10,"ON","F1",161,4.166667,5.166667,2,1
"L2",6.166667,3.791667,20,TRUE,10,"ON","F1",161,5.166667,6.166667,3,1
"L2",4,3.791667,20,TRUE,10,"ON","F1",161,3,4,8,1
"L2",7.041667,3.791667,20,TRUE,10,"ON","F1",161,6.041667,7.041667,10,1
"L2",5.166667,3.791667,20,TRUE,10,"ON","F1",161,4.166667,5.166667,3,1
"L2",6.166667,3.791667,20,TRUE,10,"ON","F1",161,5.166667,6.166667,5,1
"L2",6.166667,3.791667,20,TRUE,10,"ON","F1",161,5.166667,6.166667,4,1
"L2",5.166667,3.791667,20,TRUE,10,"ON","F1",161,4.166667,5.166667,1,1
"L2",5.166667,3.791667,20,TRUE,10,"ON","F1",161,4.166667,5.166667,9,1
"L2",5.166667,3.791667,20,TRUE,10,"ON","F1",161,4.166667,5.166667,3,1
"L2",5.166667,3.791667,20,TRUE,10,"ON","F1",161,4.166667,5.166667,2,1
"L2",5.166667,3.791667,20,TRUE,10,"ON","F1",161,4.166667,5.166667,5,1
"L2",8.041667,3.791667,20,TRUE,10,"ON","F1",161,7.041667,8.041667,2,1
"L2",6.166667,3.791667,20,TRUE,10,"ON","F1",161,5.166667,6.166667,10,1
"L2",6.166667,3.791667,20,TRUE,10,"ON","F1",161,5.166667,6.166667,9,1
"L2",6.166667,3.791667,20,TRUE,10,"ON","F1",161,5.166667,6.166667,6,1
"L2",7.041667,3.791667,20,TRUE,10,"ON","F1",161,6.041667,7.041667,4,1
"L2",6.166667,3.791667,20,TRUE,10,"ON","F1",161,5.166667,6.166667,5,1
"L2",6.166667,3.791667,20,TRUE,10,"ON","F1",161,5.166667,6.166667,2,1
"L2",5.166667,3.791667,20,TRUE,10,"ON","F1",161,4.166667,5.166667,2,1
"L2",8.041667,3.791667,20,TRUE,10,"ON","F1",161,7.041667,8.041667,6,1
"L2",5.166667,3.791667,20,TRUE,10,"ON","F1",161,4.166667,5.166667,7,1
"L2",7.041667,3.791667,20,TRUE,10,"ON","F1",161,6.041667,7.041667,10,1
"L2",6.166667,3.791667,20,TRUE,10,"ON","F1",161,5.166667,6.166667,4,1
"L2",6.166667,3.791667,20,TRUE,10,"ON","F1",161,5.166667,6.166667,4,1
"L2",6.166667,3.791667,20,TRUE,10,"ON","F1",161,5.166667,6.166667,7,1
"L2",5.166667,3.791667,20,TRUE,10,"ON","F1",161,4.166667,5.166667,6,1
"L2",6.166667,3.791667,20,TRUE,10,"ON","F1",161,5.166667,6.166667,8,1
"L2",5.166667,3.791667,20,TRUE,10,"ON","F1",161,4.166667,5.166667,1,1
"L2",6.166667,3.791667,20,TRUE,10,"ON","F1",161,5.166667,6.166667,5,1
"L2",7.041667,3.791667,20,TRUE,10,"ON","F1",161,6.041667,7.041667,5,1
"L2",7.041667,3.791667,20,TRUE,10,"ON","F1",161,6.041667,7.041667,2,1
"L2",5.166667,3.791667,20,TRUE,10,"ON","F1",161,4.166667,5.166667,4,1
"L2",6.166667,3.791667,20,TRUE,10,"ON","F1",161,5.166667,6.166667,10,1
"L2",5.166667,3.791667,20,TRUE,10,"ON","F1",161,4.166667,5.166667,6,1
"L2",6.166667,3.791667,20,TRUE,10,"ON","F1",161,5.166667,6.166667,9,1
"L2",8.041667,3.791667,20,TRUE,10,"ON","F1",161,7.041667,8.041667,9,1
"L2",6.166667,3.791667,20,TRUE,10,"ON","F1",161,5.166667,6.166667,5,1
"L2",5.166667,3.791667,20,TRUE,10,"ON","F1",161,4.166667,5.166667,7,1
"L2",15.125,3.791667,20,TRUE,10,"ON","F1",161,14.125,15.125,7,1
"L2",6.166667,3.791667,20,TRUE,10,"ON","F1",161,5.166667,6.166667,6,1
"L2",6.166667,3.791667,20,TRUE,10,"ON","F1",161,5.166667,6.166667,5,1
"L2",6.166667,3.791667,20,TRUE,10,"ON","F1",161,5.166667,6.166667,10,1
"L2",5.166667,3.791667,20,TRUE,10,"ON","F1",161,4.166667,5.166667,4,1
"L2",6.166667,3.791667,20,TRUE,10,"ON","F1",161,5.166667,6.166667,4,1
"L2",4,3.791667,20,TRUE,10,"ON","F1",161,3,4,8,1
"L2",6.166667,3.791667,20,TRUE,10,"ON","F1",161,5.166667,6.166667,1,1
"L2",5.166667,3.791667,20,TRUE,10,"ON","F1",161,4.166667,5.166667,9,1
"L2",8.041667,3.791667,20,TRUE,10,"ON","F1",161,7.041667,8.041667,10,1
"L2",6.166667,3.791667,20,TRUE,10,"ON","F1",161,5.166667,6.166667,7,1
"L2",5.166667,3.791667,20,TRUE,10,"ON","F1",161,4.166667,5.166667,1,1
"L2",5.166667,3.791667,20,TRUE,10,"ON","F1",161,4.166667,5.166667,10,1
"L2",8.041667,3.791667,20,TRUE,10,"ON","F1",161,7.041667,8.041667,9,1
"L2",5.166667,3.791667,20,TRUE,10,"ON","F1",161,4.166667,5.166667,1,1
"L2",6.166667,3.791667,20,TRUE,10,"ON","F1",161,5.166667,6.166667,1,1
"L2",6.166667,3.791667,20,TRUE,10,"ON","F1",161,5.166667,6.166667,8,1
"L2",6.166667,3.791667,20,TRUE,10,"ON","F1",161,5.166667,6.166667,5,1
"L2",5.166667,3.791667,20,TRUE,10,"ON","F1",161,4.166667,5.166667,3,1
"L2",5.166667,3.791667,20,TRUE,10,"ON","F1",161,4.166667,5.166667,8,1
"L2",6.166667,3.791667,20,TRUE,10,"ON","F1",161,5.166667,6.166667,8,1
"L2",8.041667,3.791667,20,TRUE,10,"ON","F1",161,7.041667,8.041667,9,1
"L2",5.166667,3.791667,20,TRUE,10,"ON","F1",161,4.166667,5.166667,8,1
"L2",5.166667,3.791667,20,TRUE,10,"ON","F1",161,4.166667,5.166667,2,1
"L2",6.166667,3.791667,20,TRUE,10,"ON","F1",161,5.166667,6.166667,10,1
"L2",6.166667,3.791667,20,TRUE,10,"ON","F1",161,5.166667,6.166667,2,1
"L2",6.166667,3.791667,20,TRUE,10,"ON","F1",161,5.166667,6.166667,1,1
"L2",5.166667,3.791667,20,TRUE,10,"ON","F1",161,4.166667,5.166667,4,1
"L2",5.166667,3.791667,20,TRUE,10,"ON","F1",161,4.166667,5.166667,1,1
"L2",13,3.791667,20,TRUE,10,"ON","F1",161,12,13,6,1
"L2",6.166667,3.791667,20,TRUE,10,"ON","F1",161,5.166667,6.166667,3,1
"L2",6.166667,3.791667,20,TRUE,10,"ON","F1",161,5.166667,6.166667,1,1
"L2",8.041667,3.791667,20,TRUE,10,"ON","F1",161,7.041667,8.041667,4,1
"L2",6.166667,3.791667,20,TRUE,10,"ON","F1",161,5.166667,6.166667,8,1
"L2",5.166667,3.791667,20,TRUE,10,"ON","F1",161,4.166667,5.166667,8,1
"L2",6.166667,3.791667,20,TRUE,10,"ON","F1",161,5.166667,6.166667,4,1
"L2",8.041667,2.916667,20,TRUE,10,"ON","F1",161,7.041667,8.041667,2,1
"L2",7.041667,2.916667,20,TRUE,10,"ON","F1",161,6.041667,7.041667,3,1
"L2",7.041667,2.916667,20,TRUE,10,"ON","F1",161,6.041667,7.041667,1,1
"L2",7.041667,2.916667,20,TRUE,10,"ON","F1",161,6.041667,7.041667,7,1
"L2",7.041667,2.916667,20,TRUE,10,"ON","F1",161,6.041667,7.041667,5,1
"L2",7.041667,2.916667,20,TRUE,10,"ON","F1",161,6.041667,7.041667,9,1
"L2",6.166667,2.916667,20,TRUE,10,"ON","F1",161,5.166667,6.166667,2,1
"L2",6.166667,2.916667,20,TRUE,10,"ON","F1",161,5.166667,6.166667,9,1
"L2",7.041667,2.916667,20,TRUE,10,"ON","F1",161,6.041667,7.041667,6,1
"L2",8.041667,2.916667,20,TRUE,10,"ON","F1",161,7.041667,8.041667,5,1
"L2",8.041667,2.916667,20,TRUE,10,"ON","F1",161,7.041667,8.041667,4,1
"L2",7.041667,2.916667,20,TRUE,10,"ON","F1",161,6.041667,7.041667,7,1
"L2",6.166667,2.916667,20,TRUE,10,"ON","F1",161,5.166667,6.166667,10,1
"L2",8.041667,2.916667,20,TRUE,10,"ON","F1",161,7.041667,8.041667,9,1
"L2",6.166667,2.916667,20,TRUE,10,"ON","F1",161,5.166667,6.166667,7,1
"L2",5.166667,2.916667,20,TRUE,10,"ON","F1",161,4.166667,5.166667,2,1
"L2",6.166667,2.916667,20,TRUE,10,"ON","F1",161,5.166667,6.166667,7,1
"L2",5.166667,2.916667,20,TRUE,10,"ON","F1",161,4.166667,5.166667,4,1
"L2",5.166667,2.916667,20,TRUE,10,"ON","F1",161,4.166667,5.166667,2,1
"L2",5.166667,2.916667,20,TRUE,10,"ON","F1",161,4.166667,5.166667,10,1
"L2",6.166667,2.916667,20,TRUE,10,"ON","F1",161,5.166667,6.166667,7,1
"L2",6.166667,2.916667,20,TRUE,10,"ON","F1",161,5.166667,6.166667,2,1
"L2",6.166667,2.916667,20,TRUE,10,"ON","F1",161,5.166667,6.166667,3,1
"L2",6.166667,2.916667,20,TRUE,10,"ON","F1",161,5.166667,6.166667,5,1
"L2",7.041667,2.916667,20,TRUE,10,"ON","F1",161,6.041667,7.041667,7,1
"L2",7.041667,2.916667,20,TRUE,10,"ON","F1",161,6.041667,7.041667,3,1
"L2",7.041667,2.916667,20,TRUE,10,"ON","F1",161,6.041667,7.041667,8,1
"L2",6.166667,2.916667,20,TRUE,10,"ON","F1",161,5.166667,6.166667,5,1
"L2",7.041667,2.916667,20,TRUE,10,"ON","F1",161,6.041667,7.041667,3,1
"L2",6.166667,2.916667,20,TRUE,10,"ON","F1",161,5.166667,6.166667,9,1
"L3",3.208333,7.833333,20,TRUE,10,"ON","F1",162,1.208333,2.208333,2,1
"L3",4.166667,7.833333,20,TRUE,10,"ON","F1",162,2.166667,3.166667,7,1
"L3",4.291667,7.75,20,TRUE,10,"ON","F1",162,2.291667,3.291667,4,1
"L3",3.208333,7.75,20,TRUE,10,"ON","F1",162,1.208333,2.208333,3,1
"L3",3.208333,7.75,20,TRUE,10,"ON","F1",162,1.208333,2.208333,8,1
"L3",4.208333,7.916667,20,TRUE,10,"ON","F1",162,2.208333,3.208333,5,1
"L3",3.208333,7.833333,20,TRUE,10,"ON","F1",162,1.208333,2.208333,2,1
"L3",4.041667,7.958333,20,TRUE,10,"ON","F1",162,2.041667,3.041667,7,1
"L3",3.208333,7.833333,20,TRUE,10,"ON","F1",162,1.208333,2.208333,3,1
"L3",3.083333,7.666667,20,TRUE,10,"ON","F1",162,1.083333,2.083333,3,1
"L3",4.208333,7.916667,20,TRUE,10,"ON","F1",162,2.208333,3.208333,6,1
"L3",6.291667,7.666667,20,TRUE,10,"ON","F1",162,4.291667,5.291667,1,1
"L3",3.208333,7.833333,20,TRUE,10,"ON","F1",162,1.208333,2.208333,7,1
"L3",4.208333,7.916667,20,TRUE,10,"ON","F1",162,2.208333,3.208333,3,1
"L3",3.208333,7.833333,20,TRUE,10,"ON","F1",162,1.208333,2.208333,6,1
"L3",3.208333,7.833333,20,TRUE,10,"ON","F1",162,1.208333,2.208333,7,1
"L3",4.041667,7.958333,20,TRUE,10,"ON","F1",162,2.041667,3.041667,1,1
"L3",3.208333,7.833333,20,TRUE,10,"ON","F1",162,1.208333,2.208333,3,1
"L3",4.166667,7.875,20,TRUE,10,"ON","F1",162,2.166667,3.166667,10,1
"L3",4.291667,7.75,20,TRUE,10,"ON","F1",162,2.291667,3.291667,5,1
"L3",3.208333,7.75,20,TRUE,10,"ON","F1",162,1.208333,2.208333,6,1
"L3",3.208333,7.75,20,TRUE,10,"ON","F1",162,1.208333,2.208333,2,1
"L3",3.208333,7.75,20,TRUE,10,"ON","F1",162,1.208333,2.208333,8,1
"L3",3.208333,7.75,20,TRUE,10,"ON","F1",162,1.208333,2.208333,9,1
"L3",3.208333,7.833333,20,TRUE,10,"ON","F1",162,1.208333,2.208333,8,1
"L3",5.083333,7.958333,20,TRUE,10,"ON","F1",162,3.083333,4.083333,9,1
"L3",3.208333,7.833333,20,TRUE,10,"ON","F1",162,1.208333,2.208333,4,1
"L3",4.166667,7.833333,20,TRUE,10,"ON","F1",162,2.166667,3.166667,8,1
"L3",3.208333,7.75,20,TRUE,10,"ON","F1",162,1.208333,2.208333,8,1
"L3",4.166667,7.833333,20,TRUE,10,"ON","F1",162,2.166667,3.166667,6,1
"L3",3.208333,7.833333,20,TRUE,10,"ON","F1",162,1.208333,2.208333,1,1
"L3",4.208333,7.916667,20,TRUE,10,"ON","F1",162,2.208333,3.208333,5,1
"L3",3.208333,7.833333,20,TRUE,10,"ON","F1",162,1.208333,2.208333,6,1
"L3",4.291667,7.75,20,TRUE,10,"ON","F1",162,2.291667,3.291667,3,1
"L3",3.208333,7.75,20,TRUE,10,"ON","F1",162,1.208333,2.208333,1,1
"L3",3.208333,7.75,20,TRUE,10,"ON","F1",162,1.208333,2.208333,10,1
"L3",4.083333,7.791667,20,TRUE,10,"ON","F1",162,2.083333,3.083333,10,1
"L3",3.208333,7.833333,20,TRUE,10,"ON","F1",162,1.208333,2.208333,4,1
"L3",4.291667,7.75,20,TRUE,10,"ON","F1",162,2.291667,3.291667,6,1
"L3",4.208333,7.916667,20,TRUE,10,"ON","F1",162,2.208333,3.208333,6,1
"L3",4.041667,7.958333,20,TRUE,10,"ON","F1",162,2.041667,3.041667,10,1
"L3",5.083333,7.958333,20,TRUE,10,"ON","F1",162,3.083333,4.083333,1,1
"L3",3.208333,7.833333,20,TRUE,10,"ON","F1",162,1.208333,2.208333,10,1
"L3",4.166667,7.833333,20,TRUE,10,"ON","F1",162,2.166667,3.166667,9,1
"L3",3.208333,7.833333,20,TRUE,10,"ON","F1",162,1.208333,2.208333,6,1
"L3",3.208333,7.833333,20,TRUE,10,"ON","F1",162,1.208333,2.208333,9,1
"L3",3.208333,7.75,20,TRUE,10,"ON","F1",162,1.208333,2.208333,2,1
"L3",3.208333,7.833333,20,TRUE,10,"ON","F1",162,1.208333,2.208333,3,1
"L3",3.083333,7.916667,20,TRUE,10,"ON","F1",162,1.083333,2.083333,8,1
"L3",4.041667,7.958333,20,TRUE,10,"ON","F1",162,2.041667,3.041667,10,1
"L3",4.291667,7.75,20,TRUE,10,"ON","F1",162,2.291667,3.291667,3,1
"L3",3.208333,7.833333,20,TRUE,10,"ON","F1",162,1.208333,2.208333,5,1
"L3",3.208333,7.833333,20,TRUE,10,"ON","F1",162,1.208333,2.208333,4,1
"L3",3.208333,7.75,20,TRUE,10,"ON","F1",162,1.208333,2.208333,1,1
"L3",3.208333,7.75,20,TRUE,10,"ON","F1",162,1.208333,2.208333,9,1
"L3",3.208333,7.75,20,TRUE,10,"ON","F1",162,1.208333,2.208333,3,1
"L3",3.208333,7.75,20,TRUE,10,"ON","F1",162,1.208333,2.208333,2,1
"L3",4.291667,7.75,20,TRUE,10,"ON","F1",162,2.291667,3.291667,5,1
"L3",4.166667,7.875,20,TRUE,10,"ON","F1",162,2.166667,3.166667,2,1
"L3",3.208333,7.833333,20,TRUE,10,"ON","F1",162,1.208333,2.208333,10,1
"L3",3.208333,7.833333,20,TRUE,10,"ON","F1",162,1.208333,2.208333,9,1
"L3",4.166667,7.833333,20,TRUE,10,"ON","F1",162,2.166667,3.166667,6,1
"L3",3.166667,7.958333,20,TRUE,10,"ON","F1",162,1.166667,2.166667,4,1
"L3",3.208333,7.833333,20,TRUE,10,"ON","F1",162,1.208333,2.208333,5,1
"L3",3.208333,7.833333,20,TRUE,10,"ON","F1",162,1.208333,2.208333,2,1
"L3",4.291667,7.75,20,TRUE,10,"ON","F1",162,2.291667,3.291667,2,1
"L3",6.166667,7.875,20,TRUE,10,"ON","F1",162,4.166667,5.166667,6,1
"L3",4.291667,7.75,20,TRUE,10,"ON","F1",162,2.291667,3.291667,7,1
"L3",4.041667,7.958333,20,TRUE,10,"ON","F1",162,2.041667,3.041667,10,1
"L3",4.166667,7.833333,20,TRUE,10,"ON","F1",162,2.166667,3.166667,4,1
"L3",3.208333,7.833333,20,TRUE,10,"ON","F1",162,1.208333,2.208333,4,1
"L3",3.208333,7.833333,20,TRUE,10,"ON","F1",162,1.208333,2.208333,7,1
"L3",4.291667,7.75,20,TRUE,10,"ON","F1",162,2.291667,3.291667,6,1
"L3",3.208333,7.833333,20,TRUE,10,"ON","F1",162,1.208333,2.208333,8,1
"L3",3.208333,7.75,20,TRUE,10,"ON","F1",162,1.208333,2.208333,1,1
"L3",4.166667,7.833333,20,TRUE,10,"ON","F1",162,2.166667,3.166667,5,1
"L3",5.083333,7.958333,20,TRUE,10,"ON","F1",162,3.083333,4.083333,5,1
"L3",5.083333,7.958333,20,TRUE,10,"ON","F1",162,3.083333,4.083333,2,1
"L3",4.291667,7.75,20,TRUE,10,"ON","F1",162,2.291667,3.291667,4,1
"L3",3.208333,7.833333,20,TRUE,10,"ON","F1",162,1.208333,2.208333,10,1
"L3",3.208333,7.75,20,TRUE,10,"ON","F1",162,1.208333,2.208333,6,1
"L3",4.166667,7.833333,20,TRUE,10,"ON","F1",162,2.166667,3.166667,9,1
"L3",4.166667,7.875,20,TRUE,10,"ON","F1",162,2.166667,3.166667,9,1
"L3",3.208333,7.833333,20,TRUE,10,"ON","F1",162,1.208333,2.208333,5,1
"L3",3.208333,7.75,20,TRUE,10,"ON","F1",162,1.208333,2.208333,7,1
"L3",3.125,7.791667,20,TRUE,10,"ON","F1",162,1.125,2.125,7,1
"L3",3.208333,7.833333,20,TRUE,10,"ON","F1",162,1.208333,2.208333,6,1
"L3",3.208333,7.833333,20,TRUE,10,"ON","F1",162,1.208333,2.208333,5,1
"L3",3.208333,7.833333,20,TRUE,10,"ON","F1",162,1.208333,2.208333,10,1
