"","stage","time2","time1","temp2","transfer","temp1","province","generation","block","nobs","time2d","time2.orig","r.est2","r.est1"
"2289","L6",7.625,31.8333333333333,20,TRUE,5,"ON","F1",195,3,5.625,6.625,0,0
"2290","L6",7.625,31.8541666666667,20,TRUE,5,"IPU","F0",35,1,5.625,6.625,0,0
"2291","L6",7.625,31.875,20,TRUE,5,"IPU","F0",35,1,5.625,6.625,0,0
"2292","L6",7.625,31.875,20,TRUE,5,"NB2","F1",160,9,5.625,6.625,0.00779968731011196,0.00317661741463429
"2293","L6",7.625,31.875,20,TRUE,5,"QC","F1",230,4,5.625,6.625,0.00399412668153729,0
"2294","L6",7.625,31.9166666666667,20,TRUE,5,"IN","F1",100,3,5.625,6.625,0.00787163636592289,0.00324902704380878
"2295","L6",7.625,31.9166666666667,20,TRUE,5,"NB2","F1",160,4,5.625,6.625,0.0077971533368646,0.00317619701618621
"2296","L6",7.625,31.9166666666667,20,TRUE,5,"QC","F1",230,3,5.625,6.625,0.0039934620818101,0
"2297","L6",7.625,31.9583333333333,20,TRUE,5,"IN","F1",100,12,5.625,6.625,0.00786905543496759,0.00324858726264751
"2298","L6",7.625,31.9583333333333,20,TRUE,5,"ON","F1",195,3,5.625,6.625,0,0
"2299","L6",7.625,31.9583333333333,20,TRUE,5,"QC","F1",230,6,5.625,6.625,0.00399279770321726,0
"2300","L6",7.625,32,20,TRUE,5,"IN","F1",100,2,5.625,6.625,0.00786647619591494,0.00324814760052575
"2301","L6",7.66666666666667,9.83333333333333,20,TRUE,10,"NB2","F1",130,1,5.66666666666667,6.66666666666667,0.0408967378922079,0.0273444709860489
"2302","L6",7.66666666666667,9.83333333333333,20,TRUE,10,"QC","F1",200,1,5.66666666666667,6.66666666666667,0.0406566958340545,0.0270715047857092
"2303","L6",7.66666666666667,31.9166666666667,20,TRUE,5,"NB2","F1",160,3,5.66666666666667,6.66666666666667,0.007754009976191,0.0031606764303152
"2304","L6",7.95833333333333,0,20,FALSE,20,"QC","F1",210,1,5.95833333333333,6.95833333333333,0.167832167832168,0.12565445026178
"2305","L6",8,0,20,FALSE,20,"AB","F1",50,2,6,7,0.166666666666667,0.125
"2306","L6",8,0,20,FALSE,20,"IN","F1",80,10,6,7,0.166666666666667,0.125
"2307","L6",8,0,20,FALSE,20,"IPU","F0",15,32,6,7,0.166666666666667,0.125
"2308","L6",8,0,20,FALSE,20,"NB2","F1",140,1,6,7,0.166666666666667,0.125
"2309","L6",8,0,20,FALSE,20,"ON","F1",175,11,6,7,0.166666666666667,0.125
"2310","L6",8,0,20,FALSE,20,"QC","F1",210,5,6,7,0.166666666666667,0.125
"2311","L6",8,0,25,FALSE,25,"AB","F1",55,23,6,7,0.166666666666667,0.125
"2312","L6",8,0,25,FALSE,25,"IN","F1",85,19,6,7,0.166666666666667,0.125
"2313","L6",8,0,25,FALSE,25,"IPU","F0",20,17,6,7,0.166666666666667,0.125
"2314","L6",8,0,25,FALSE,25,"NB2","F1",145,6,6,7,0.166666666666667,0.125
"2315","L6",8,0,25,FALSE,25,"ON","F1",180,17,6,7,0.166666666666667,0.125
"2316","L6",8,0,25,FALSE,25,"QC","F1",215,17,6,7,0.166666666666667,0.125
"2317","L6",8.45833333333333,5.125,20,TRUE,35,"ON","F1",190,1,6.45833333333333,7.45833333333333,0.0459182444745957,0.019263058813081
"2318","L6",8.5,2.91666666666667,20,TRUE,30,"ON","F1",185,2,6.5,7.5,0.144122128138077,0.105304671392272
"2319","L6",8.5,3.08333333333333,20,TRUE,30,"ON","F1",185,1,6.5,7.5,0.140741468153484,0.103488369927581
"2320","L6",8.5,9.83333333333333,20,TRUE,10,"ON","F1",165,3,6.5,7.5,0.0237055707247175,0.0105127303305471
"2321","L6",8.54166666666667,5,20,TRUE,35,"ON","F1",190,1,6.54166666666667,7.54166666666667,0.0457295225681413,0.0191391958274869
"2322","L6",8.54166666666667,5,20,TRUE,35,"QC","F1",225,8,6.54166666666667,7.54166666666667,0.0350809321736317,0.00866412622817455
"2323","L6",8.54166666666667,10,20,TRUE,10,"ON","F1",165,1,6.54166666666667,7.54166666666667,0.0234972226499145,0.0104484998347374
"2324","L6",8.58333333333333,2.875,20,TRUE,30,"IN","F1",90,2,6.58333333333333,7.58333333333333,0.077306944171494,0.0321067488010689
"2325","L6",8.58333333333333,2.95833333333333,20,TRUE,30,"NB2","F1",150,1,6.58333333333333,7.58333333333333,0.143813010239631,0.105397182167447
"2326","L6",8.58333333333333,4.75,20,TRUE,35,"ON","F1",190,2,6.58333333333333,7.58333333333333,0.0460296037371938,0.0191463481340547
"2327","L6",8.58333333333333,4.91666666666667,20,TRUE,35,"IN","F1",95,1,6.58333333333333,7.58333333333333,0,0
"2328","L6",8.58333333333333,4.95833333333333,20,TRUE,35,"AB","F1",65,1,6.58333333333333,7.58333333333333,0.0617023329454782,0.0365731819869596
"2329","L6",8.58333333333333,4.97222222222222,20,TRUE,35,"IPU","F0",30,1,6.58333333333333,7.58333333333333,0.0857533082761031,0.0620216484151154
"2330","L6",8.58333333333333,4.97916666666667,20,TRUE,35,"ON","F1",190,1,6.58333333333333,7.58333333333333,0.0455491309676282,0.0190627066051498
"2331","L6",8.58333333333333,5,20,TRUE,35,"NB2","F1",155,2,6.58333333333333,7.58333333333333,0,0
"2332","L6",8.58333333333333,9.875,20,TRUE,10,"QC","F1",200,2,6.58333333333333,7.58333333333333,0.0370014456134188,0.0248621414823963
"2333","L6",8.58333333333333,31.75,20,TRUE,5,"ON","F1",195,6,6.58333333333333,7.58333333333333,0,0
"2334","L6",8.58333333333333,31.875,20,TRUE,5,"ON","F1",195,1,6.58333333333333,7.58333333333333,0,0
"2335","L6",8.58333333333333,31.9166666666667,20,TRUE,5,"IN","F1",100,1,6.58333333333333,7.58333333333333,0.0069810800052973,0.00292008012327469
"2336","L6",8.58333333333333,31.9583333333333,20,TRUE,5,"IN","F1",100,6,6.58333333333333,7.58333333333333,0.0069790499508778,0.00291972488033351
"2337","L6",8.59027777777778,3.00486111111111,20,TRUE,30,"IPU","F0",25,1,6.59027777777778,7.59027777777778,0.142214564822852,0.104059220616065
"2338","L6",8.59027777777778,4.94791666666667,20,TRUE,35,"IPU","F0",30,2,6.59027777777778,7.59027777777778,0.0858803426646754,0.0620804952552209
"2339","L6",8.61111111111111,4.82430555555556,20,TRUE,35,"IPU","F0",30,1,6.61111111111111,7.61111111111111,0.0866426101907141,0.0624548226114553
"2340","L6",8.625,2.79166666666667,20,TRUE,30,"IN","F1",90,2,6.625,7.625,0.077424615979386,0.0320512771822275
"2341","L6",8.625,2.79166666666667,20,TRUE,30,"QC","F1",220,2,6.625,7.625,0.150828152363962,0.109922584553275
"2342","L6",8.625,2.875,20,TRUE,30,"IN","F1",90,2,6.625,7.625,0.0769282708271568,0.0319658981936123
"2343","L6",8.625,2.91666666666667,20,TRUE,30,"AB","F1",60,1,6.625,7.625,0.145086588634317,0.106006333671661
"2344","L6",8.625,2.91666666666667,20,TRUE,30,"IN","F1",90,1,6.625,7.625,0.0766824770620266,0.0319233790484183
"2345","L6",8.625,2.91666666666667,20,TRUE,30,"NB2","F1",150,2,6.625,7.625,0.144152604403177,0.105508047126599
"2346","L6",8.625,2.91666666666667,20,TRUE,30,"QC","F1",220,3,6.625,7.625,0.148037131486049,0.108432684437843
"2347","L6",8.625,2.95833333333333,20,TRUE,30,"IN","F1",90,1,6.625,7.625,0.0764382489673142,0.031880972865867
"2348","L6",8.625,2.95833333333333,20,TRUE,30,"QC","F1",220,4,6.625,7.625,0.147129604626649,0.107944985913086
"2349","L6",8.625,4.70833333333333,20,TRUE,35,"IN","F1",95,1,6.625,7.625,0,0
"2350","L6",8.625,4.79166666666667,20,TRUE,35,"ON","F1",190,2,6.625,7.625,0.0457158461611565,0.0190471003205933
"2351","L6",8.625,4.83333333333333,20,TRUE,35,"ON","F1",190,2,6.625,7.625,0.0456289309450074,0.0190319959732348
"2352","L6",8.625,4.875,20,TRUE,35,"IN","F1",95,1,6.625,7.625,0,0
"2353","L6",8.625,4.91666666666667,20,TRUE,35,"NB2","F1",155,2,6.625,7.625,0,0
"2354","L6",8.625,4.91666666666667,20,TRUE,35,"QC","F1",225,2,6.625,7.625,0.0348169850206773,0.00859015258670161
"2355","L6",8.625,4.95833333333333,20,TRUE,35,"QC","F1",225,4,6.625,7.625,0.0347665489201368,0.00858707907338851
"2356","L6",8.625,9.79166666666667,20,TRUE,10,"NB2","F1",130,1,6.625,7.625,0.0371990502882884,0.0250809242263673
"2357","L6",8.625,9.79166666666667,20,TRUE,10,"ON","F1",165,10,6.625,7.625,0.0233838036721977,0.0103804047849671
"2358","L6",8.625,9.83333333333333,20,TRUE,10,"QC","F1",200,1,6.625,7.625,0.036910100619219,0.024797008851823
"2359","L6",8.625,9.875,20,TRUE,10,"NB2","F1",130,2,6.625,7.625,0.0370840925363588,0.0250286124985699
"2360","L6",8.625,9.875,20,TRUE,10,"ON","F1",165,1,6.625,7.625,0.0233383254371926,0.0103714331454463
"2361","L6",8.625,9.91666666666667,20,TRUE,10,"NB2","F1",130,2,6.625,7.625,0.0370268796933222,0.0250025383800452
"2362","L6",8.625,9.91666666666667,20,TRUE,10,"ON","F1",165,10,6.625,7.625,0.0233156525918606,0.0103669531387213
"2363","L6",8.625,9.91666666666667,20,TRUE,10,"QC","F1",200,3,6.625,7.625,0.0367969191202851,0.0247458735480383
"2364","L6",8.625,9.95833333333333,20,TRUE,10,"IN","F1",70,1,6.625,7.625,0.0371967989636811,0.0251524801639671
"2365","L6",8.625,9.95833333333333,20,TRUE,10,"ON","F1",165,2,6.625,7.625,0.0232930237564556,0.0103624770006602
"2366","L6",8.625,9.95833333333333,20,TRUE,10,"QC","F1",200,6,6.625,7.625,0.0367405882679964,0.0247203849014204
"2367","L6",8.625,31.7430555555556,20,TRUE,5,"IPU","F0",35,17,6.625,7.625,0,0
"2368","L6",8.625,31.75,20,TRUE,5,"ON","F1",195,12,6.625,7.625,0,0
"2369","L6",8.625,31.7916666666667,20,TRUE,5,"IN","F1",100,1,6.625,7.625,0.00695294649739078,0.00290833934492864
"2370","L6",8.625,31.7916666666667,20,TRUE,5,"QC","F1",230,7,6.625,7.625,0.00345868266017475,0
"2371","L6",8.625,31.8333333333333,20,TRUE,5,"NB2","F1",160,1,6.625,7.625,0.00688255539992683,0.00284201077603514
"2372","L6",8.625,31.8333333333333,20,TRUE,5,"ON","F1",195,3,6.625,7.625,0,0
"2373","L6",8.625,31.875,20,TRUE,5,"IPU","F0",35,7,6.625,7.625,0,0
"2374","L6",8.625,31.875,20,TRUE,5,"NB2","F1",160,10,6.625,7.625,0.00688058223374319,0.00284167427316404
"2375","L6",8.625,31.875,20,TRUE,5,"QC","F1",230,7,6.625,7.625,0.00345768607360249,0
"2376","L6",8.625,31.9166666666667,20,TRUE,5,"IN","F1",100,6,6.625,7.625,0.0069469088117295,0.00290728242444591
"2377","L6",8.625,31.9166666666667,20,TRUE,5,"NB2","F1",160,3,6.625,7.625,0.00687861019861296,0.00284133784996947
"2378","L6",8.625,31.9166666666667,20,TRUE,5,"ON","F1",195,1,6.625,7.625,0,0
"2379","L6",8.625,31.9166666666667,20,TRUE,5,"QC","F1",230,4,6.625,7.625,0.00345718799565306,0
"2380","L6",8.625,31.9583333333333,20,TRUE,5,"IN","F1",100,7,6.625,7.625,0.00694489857934878,0.0029069302883069
"2381","L6",8.625,31.9583333333333,20,TRUE,5,"IPU","F0",35,2,6.625,7.625,0,0
"2382","L6",8.625,31.9583333333333,20,TRUE,5,"QC","F1",230,3,6.625,7.625,0.00345669006117871,0
"2383","L6",8.66666666666667,2.875,20,TRUE,30,"QC","F1",220,2,6.66666666666667,7.66666666666667,0.148422208671214,0.108564584586302
"2384","L6",8.66666666666667,31.75,20,TRUE,5,"NB2","F1",160,3,6.66666666666667,7.66666666666667,0.00685282914333241,0.00283024536895333
"2385","L6",8.66666666666667,31.9166666666667,20,TRUE,5,"NB2","F1",160,3,6.66666666666667,7.66666666666667,0.00684501119463224,0.0028289109502673
"2386","L6",8.95833333333333,0,20,FALSE,20,"QC","F1",210,23,6.95833333333333,7.95833333333333,0.143712574850299,0.111627906976744
"2387","L6",9,0,15,FALSE,15,"IPU","F0",10,1,7,8,0.142857142857143,0.111111111111111
"2388","L6",9,0,20,FALSE,20,"AB","F1",50,1,7,8,0.142857142857143,0.111111111111111
"2389","L6",9,0,20,FALSE,20,"IN","F1",80,33,7,8,0.142857142857143,0.111111111111111
"2390","L6",9,0,20,FALSE,20,"IPU","F0",15,63,7,8,0.142857142857143,0.111111111111111
"2391","L6",9,0,20,FALSE,20,"NB2","F1",140,29,7,8,0.142857142857143,0.111111111111111
"2392","L6",9,0,20,FALSE,20,"ON","F1",175,39,7,8,0.142857142857143,0.111111111111111
"2393","L6",9,0,20,FALSE,20,"QC","F1",210,16,7,8,0.142857142857143,0.111111111111111
"2394","L6",9,0,25,FALSE,25,"AB","F1",55,1,7,8,0.142857142857143,0.111111111111111
"2395","L6",9,0,25,FALSE,25,"IN","F1",85,5,7,8,0.142857142857143,0.111111111111111
"2396","L6",9,0,25,FALSE,25,"IPU","F0",20,2,7,8,0.142857142857143,0.111111111111111
"2397","L6",9,0,25,FALSE,25,"NB2","F1",145,3,7,8,0.142857142857143,0.111111111111111
"2398","L6",9,0,25,FALSE,25,"ON","F1",180,5,7,8,0.142857142857143,0.111111111111111
"2399","L6",9,0,25,FALSE,25,"QC","F1",215,4,7,8,0.142857142857143,0.111111111111111
"2400","L6",9.33333333333333,32.2083333333333,20,TRUE,5,"IN","F1",100,3,7.33333333333333,8.33333333333333,0.00640127515075049,0.00270356083277506
"2401","L6",9.5,3.08333333333333,20,TRUE,30,"ON","F1",185,1,7.5,8.5,0.129466945930361,0.0958130579695972
"2402","L6",9.54166666666667,5,20,TRUE,35,"QC","F1",225,2,7.54166666666667,8.54166666666667,0.0311538965699556,0.00779147000142897
"2403","L6",9.58333333333333,4.75,20,TRUE,35,"ON","F1",190,1,7.58333333333333,8.58333333333333,0.0411460784999309,0.0173127652430128
"2404","L6",9.58333333333333,4.97222222222222,20,TRUE,35,"IPU","F0",30,1,7.58333333333333,8.58333333333333,0.0788803478076931,0.0573968163615066
"2405","L6",9.58333333333333,4.97916666666667,20,TRUE,35,"IPU","F0",30,1,7.58333333333333,8.58333333333333,0.078837162371665,0.0573739477369081
"2406","L6",9.58333333333333,4.97916666666667,20,TRUE,35,"ON","F1",190,2,7.58333333333333,8.58333333333333,0.0407617235861156,0.0172443481417084
"2407","L6",9.58333333333333,5,20,TRUE,35,"NB2","F1",155,1,7.58333333333333,8.58333333333333,0,0
"2408","L6",9.58333333333333,5.01041666666667,20,TRUE,35,"ON","F1",190,1,7.58333333333333,8.58333333333333,0.040709867200052,0.0172350604110218
"2409","L6",9.58333333333333,2.75,20,TRUE,30,"IN","F1",90,1,7.58333333333333,8.58333333333333,0.0697417284100609,0.0291419275296829
"2410","L6",9.58333333333333,2.91666666666667,20,TRUE,30,"IN","F1",90,1,7.58333333333333,8.58333333333333,0.0689403914011307,0.0290010696845113
"2411","L6",9.58333333333333,4.91666666666667,20,TRUE,35,"IN","F1",95,1,7.58333333333333,8.58333333333333,0,0
"2412","L6",9.58333333333333,9.875,20,TRUE,10,"ON","F1",165,1,7.58333333333333,8.58333333333333,0.0210006157635461,0.00943087891443853
"2413","L6",9.58333333333333,31.75,20,TRUE,5,"ON","F1",195,4,7.58333333333333,8.58333333333333,0,0
"2414","L6",9.58333333333333,31.875,20,TRUE,5,"ON","F1",195,1,7.58333333333333,8.58333333333333,0,0
"2415","L6",9.59027777777778,4.94791666666667,20,TRUE,35,"IPU","F0",30,1,7.59027777777778,8.59027777777778,0.0789878223506562,0.0574472106618858
"2416","L6",9.625,2.79166666666667,20,TRUE,30,"IN","F1",90,1,7.625,8.625,0.0692330990710445,0.0289907801264141
"2417","L6",9.625,2.875,20,TRUE,30,"IN","F1",90,4,7.625,8.625,0.0688359551955691,0.0289209101474857
"2418","L6",9.625,2.91666666666667,20,TRUE,30,"IN","F1",90,1,7.625,8.625,0.0686390869823948,0.028886101299977
"2419","L6",9.625,2.95833333333333,20,TRUE,30,"NB2","F1",150,1,7.625,8.625,0.13182844504112,0.0972729980053999
"2420","L6",9.625,2.95833333333333,20,TRUE,30,"QC","F1",220,4,7.625,8.625,0.135572832340338,0.100049349359846
"2421","L6",9.625,4.70833333333333,20,TRUE,35,"IN","F1",95,1,7.625,8.625,0,0
"2422","L6",9.625,4.79166666666667,20,TRUE,35,"ON","F1",190,3,7.625,8.625,0.0408951841731641,0.0172315761721498
"2423","L6",9.625,4.875,20,TRUE,35,"IN","F1",95,1,7.625,8.625,0,0
"2424","L6",9.625,4.875,20,TRUE,35,"NB2","F1",155,4,7.625,8.625,0,0
"2425","L6",9.625,4.875,20,TRUE,35,"QC","F1",225,1,7.625,8.625,0.0309855127130421,0.00773408731308873
"2426","L6",9.625,4.91666666666667,20,TRUE,35,"NB2","F1",155,3,7.625,8.625,0,0
"2427","L6",9.625,4.95833333333333,20,TRUE,35,"NB2","F1",155,3,7.625,8.625,0,0
"2428","L6",9.625,4.95833333333333,20,TRUE,35,"QC","F1",225,9,7.625,8.625,0.0309057102731608,0.00772910584813193
"2429","L6",9.625,9.79166666666667,20,TRUE,10,"NB2","F1",130,1,7.625,8.625,0.0339418644803458,0.023063586538763
"2430","L6",9.625,9.79166666666667,20,TRUE,10,"ON","F1",165,1,7.625,8.625,0.0209460513480921,0.00940119926466917
"2431","L6",9.625,9.83333333333333,20,TRUE,10,"QC","F1",200,1,7.625,8.625,0.0336722266850271,0.0227982614875268
"2432","L6",9.625,9.91666666666667,20,TRUE,10,"IN","F1",70,1,7.625,8.625,0.0340168569133809,0.0231637938149404
"2433","L6",9.625,9.91666666666667,20,TRUE,10,"ON","F1",165,4,7.625,8.625,0.0208913524304996,0.00939016441382138
"2434","L6",9.625,31.65625,20,TRUE,5,"IPU","F0",35,2,7.625,8.625,0,0
"2435","L6",9.625,31.7430555555556,20,TRUE,5,"IPU","F0",35,21,7.625,8.625,0,0
"2436","L6",9.625,31.75,20,TRUE,5,"ON","F1",195,1,7.625,8.625,0,0
"2437","L6",9.625,31.7916666666667,20,TRUE,5,"QC","F1",230,2,7.625,8.625,0.00304905420985789,0
"2438","L6",9.625,31.8333333333333,20,TRUE,5,"NB2","F1",160,1,7.625,8.625,0.0061568339798783,0.00257090225550556
"2439","L6",9.625,31.8333333333333,20,TRUE,5,"ON","F1",195,1,7.625,8.625,0,0
"2440","L6",9.625,31.8541666666667,20,TRUE,5,"IPU","F0",35,2,7.625,8.625,0,0
"2441","L6",9.625,31.875,20,TRUE,5,"IPU","F0",35,2,7.625,8.625,0,0
"2442","L6",9.625,31.875,20,TRUE,5,"NB2","F1",160,8,7.625,8.625,0.00615525494309545,0.00257062688756958
"2443","L6",9.625,31.875,20,TRUE,5,"ON","F1",195,1,7.625,8.625,0,0
"2444","L6",9.625,31.875,20,TRUE,5,"QC","F1",230,7,7.625,8.625,0.00304827967902554,0
"2445","L6",9.625,31.9166666666667,20,TRUE,5,"IN","F1",100,2,7.625,8.625,0.00621660728566552,0.00263058754693174
"2446","L6",9.625,31.9166666666667,20,TRUE,5,"QC","F1",230,2,7.625,8.625,0.00304789256115229,0
"2447","L6",9.625,31.9583333333333,20,TRUE,5,"IN","F1",100,1,7.625,8.625,0.00621499744406588,0.00263029924558007
"2448","L6",9.625,31.9583333333333,20,TRUE,5,"QC","F1",230,5,7.625,8.625,0.00304750554159103,0
"2449","L6",9.625,32,20,TRUE,5,"IN","F1",100,1,7.625,8.625,0.00621338843601385,0.00263001100741471
"2450","L6",9.66666666666667,2.875,20,TRUE,30,"QC","F1",220,2,7.66666666666667,8.66666666666667,0.136669591113079,0.10058139852839
"2451","L6",9.66666666666667,31.9166666666667,20,TRUE,5,"NB2","F1",160,1,7.66666666666667,8.66666666666667,0.00612677264614751,0.00256017777631148
"2452","L6",9.95833333333333,0,20,FALSE,20,"QC","F1",210,31,7.95833333333333,8.95833333333333,0.12565445026178,0.100418410041841
"2453","L6",10,0,20,FALSE,20,"AB","F1",50,3,8,9,0.125,0.1
"2454","L6",10,0,20,FALSE,20,"IN","F1",80,31,8,9,0.125,0.1
"2455","L6",10,0,20,FALSE,20,"IPU","F0",15,16,8,9,0.125,0.1
"2456","L6",10,0,20,FALSE,20,"NB2","F1",140,34,8,9,0.125,0.1
"2457","L6",10,0,20,FALSE,20,"ON","F1",175,16,8,9,0.125,0.1
"2458","L6",10,0,25,FALSE,25,"AB","F1",55,1,8,9,0.125,0.1
"2459","L6",10,0,25,FALSE,25,"IN","F1",85,4,8,9,0.125,0.1
"2460","L6",10,0,25,FALSE,25,"NB2","F1",145,1,8,9,0.125,0.1
"2461","L6",10.3333333333333,32.2083333333333,20,TRUE,5,"IN","F1",100,1,8.33333333333333,9.33333333333333,0.00577602638830294,0.00246267847324221
"2462","L6",10.5416666666667,3,20,TRUE,30,"NB2","F1",150,1,8.54166666666667,9.54166666666667,0.122196083507693,0.0907494844187707
"2463","L6",10.5416666666667,5,20,TRUE,35,"ON","F1",190,1,8.54166666666667,9.54166666666667,0.0370031604374345,0.0157948108269923
"2464","L6",10.5416666666667,5.04166666666667,20,TRUE,35,"NB2","F1",155,1,8.54166666666667,9.54166666666667,0,0
"2465","L6",10.5833333333333,3,20,TRUE,30,"NB2","F1",150,2,8.58333333333333,9.58333333333333,0.121819683416018,0.0904891933104889
"2466","L6",10.5833333333333,4.75,20,TRUE,35,"ON","F1",190,3,8.58333333333333,9.58333333333333,0.0371993968322294,0.0157996816152239
"2467","L6",10.5833333333333,5,20,TRUE,35,"NB2","F1",155,1,8.58333333333333,9.58333333333333,0,0
"2468","L6",10.5833333333333,5.01041666666667,20,TRUE,35,"ON","F1",190,1,8.58333333333333,9.58333333333333,0.036842490987817,0.015734940197164
"2469","L6",10.5833333333333,2.75,20,TRUE,30,"IN","F1",90,1,8.58333333333333,9.58333333333333,0.063024730637618,0.0265897051139839
"2470","L6",10.5833333333333,2.875,20,TRUE,30,"IN","F1",90,1,8.58333333333333,9.58333333333333,0.0625320970658951,0.0265016213269681
"2471","L6",10.5833333333333,4.95833333333333,20,TRUE,35,"IN","F1",95,1,8.58333333333333,9.58333333333333,0,0
"2472","L6",10.5833333333333,9.83333333333333,20,TRUE,10,"ON","F1",165,1,8.58333333333333,9.58333333333333,0.0190283957894168,0.00861868059450813
"2473","L6",10.5833333333333,31.75,20,TRUE,5,"ON","F1",195,1,8.58333333333333,9.58333333333333,0,0
"2474","L6",10.625,2.79166666666667,20,TRUE,30,"IN","F1",90,2,8.625,9.625,0.0626090659299887,0.0264638159057769
"2475","L6",10.625,2.875,20,TRUE,30,"IN","F1",90,2,8.625,9.625,0.0622841034682857,0.026405583198057
"2476","L6",10.625,2.91666666666667,20,TRUE,30,"IN","F1",90,1,8.625,9.625,0.0621228839627655,0.0263765628428643
"2477","L6",10.625,2.91666666666667,20,TRUE,30,"NB2","F1",150,2,8.625,9.625,0.122687247195911,0.0909139915027348
"2478","L6",10.625,2.91666666666667,20,TRUE,30,"QC","F1",220,1,8.625,9.625,0.126361180927966,0.0935936100901822
"2479","L6",10.625,2.95833333333333,20,TRUE,30,"IN","F1",90,3,8.625,9.625,0.0619624969208382,0.0263476062057457
"2480","L6",10.625,2.95833333333333,20,TRUE,30,"NB2","F1",150,1,8.625,9.625,0.122063263621019,0.0905709014126754
"2481","L6",10.625,2.95833333333333,20,TRUE,30,"QC","F1",220,1,8.625,9.625,0.125699367572617,0.0932300377650458
"2482","L6",10.625,4.70833333333333,20,TRUE,35,"IN","F1",95,2,8.625,9.625,0,0
"2483","L6",10.625,4.83333333333333,20,TRUE,35,"ON","F1",190,1,8.625,9.625,0.0369372690796467,0.0157217304219563
"2484","L6",10.625,4.875,20,TRUE,35,"IN","F1",95,1,8.625,9.625,0,0
"2485","L6",10.625,4.875,20,TRUE,35,"NB2","F1",155,1,8.625,9.625,0,0
"2486","L6",10.625,4.875,20,TRUE,35,"QC","F1",225,1,8.625,9.625,0.0278812898828741,0.00703112372677058
"2487","L6",10.625,4.91666666666667,20,TRUE,35,"IN","F1",95,1,8.625,9.625,0,0
"2488","L6",10.625,4.91666666666667,20,TRUE,35,"NB2","F1",155,4,8.625,9.625,0,0
"2489","L6",10.625,4.91666666666667,20,TRUE,35,"ON","F1",190,1,8.625,9.625,0.0368239211559546,0.0157011596386937
"2490","L6",10.625,4.95833333333333,20,TRUE,35,"IN","F1",95,1,8.625,9.625,0,0
